county_name,"senate totalvotes, 2020","senate dem votecount, 2020","senate rep votecount, 2020",dem_pct_senate_2020,rep_pct_senate_2020,state,"senate totalvotes, 2024","senate dem votecount, 2024","senate rep votecount, 2024"
saginaw,102324.0,51520.0,49209.0,0.5034986904343067,0.480913568664243,michigan,101936.0,49668.0,49659.0
saguache,3379.0,1887.0,1405.0,0.5584492453388576,0.41580349215744306,colorado,,,
salem,33536.0,14515.0,17910.0,0.432818463740458,0.5340529580152672,new jersey,30667.0,12524.0,17337.0
salem city,12943.0,5697.0,7235.0,0.44016070462798423,0.5589894151278684,virginia,,,
saline,56516.0,,41443.0,,0.7332967655177295,arkansas,,,
saline,11167.0,3246.0,7267.0,0.29067789021223245,0.6507566938300349,illinois,,,
saline,24462.0,8671.0,14666.0,0.35446815468890525,0.5995421470035156,kansas,,,
saline,,,,,,missouri,9271.0,3028.0,5964.0
saline,5465.0,1410.0,3675.0,0.25800548947849955,0.6724611161939615,nebraska,5613.0,nan,3020.0
saline,5465.0,1410.0,3675.0,0.25800548947849955,0.6724611161939615,nebraska,5574.0,1765.0,3809.0
salt lake,,,,,,utah,497956.0,237322.0,238607.0
saluda,9286.0,3023.0,6107.0,0.3255438294206332,0.6576566874865388,south carolina,,,
sampson,28360.0,10818.0,16521.0,0.3814527503526093,0.5825458392101551,north carolina,,,
san augustine,3877.0,928.0,2898.0,0.23936033015217953,0.7474851689450606,texas,3707.0,808.0,2834.0
san benito,,,,,,california,26943.0,14947.0,11996.0
san bernardino,,,,,,california,738984.0,355280.0,383704.0
san diego,,,,,,california,1442127.0,817365.0,624762.0
san francisco,,,,,,california,377237.0,310850.0,66387.0
san jacinto,12363.0,2268.0,9808.0,0.18345061878184907,0.7933349510636577,texas,12710.0,2338.0,10118.0
san joaquin,,,,,,california,253029.0,125562.0,127467.0
san juan,550.0,328.0,207.0,0.5963636363636363,0.37636363636363634,colorado,,,
san juan,51975.0,17250.0,33145.0,0.3318903318903319,0.6377104377104377,new mexico,51495.0,19078.0,32417.0
san juan,,,,,,utah,6220.0,2141.0,3694.0
san juan,,,,,,washington,12726.0,9466.0,3214.0
san luis obispo,,,,,,california,143221.0,75900.0,67321.0
san mateo,,,,,,california,321531.0,237102.0,84429.0
san miguel,5121.0,3808.0,1227.0,0.7436047646943956,0.239601640304628,colorado,,,
san miguel,11454.0,7817.0,3545.0,0.6824690064606251,0.30949886502531865,new mexico,10874.0,7447.0,3427.0
san patricio,25316.0,8494.0,16174.0,0.33551903934270816,0.6388844999209986,texas,25321.0,8578.0,16116.0
san saba,2500.0,270.0,2218.0,0.108,0.8872,texas,2690.0,333.0,2314.0
sanborn,1179.0,281.0,898.0,0.2383375742154368,0.7616624257845632,south dakota,,,
sanders,7586.0,2191.0,5395.0,0.28882151331399947,0.7111784866860005,montana,8106.0,2241.0,5663.0
sandoval,76196.0,37781.0,36665.0,0.4958396766234448,0.48119323849020945,new mexico,78432.0,42473.0,35959.0
sandusky,,,,,,ohio,28786.0,10623.0,16684.0
sangamon,104321.0,48733.0,52333.0,0.46714467844441676,0.5016535501001715,illinois,,,
sanilac,22209.0,6244.0,15540.0,0.28114728263316674,0.6997163312170741,michigan,23007.0,6056.0,16306.0
sanpete,,,,,,utah,12875.0,1429.0,10173.0
santa barbara,,,,,,california,180697.0,110597.0,70100.0
santa clara,,,,,,california,723104.0,498606.0,224498.0
santa cruz,19374.0,13689.0,5685.0,0.7065655001548466,0.2934344998451533,arizona,18966.0,11986.0,6370.0
santa cruz,,,,,,california,127399.0,96981.0,30418.0
santa fe,81671.0,60432.0,19814.0,0.7399444111128797,0.2426075351103819,new mexico,82495.0,62312.0,20183.0
santa rosa,,,,,,florida,111532.0,24555.0,84815.0
sarasota,,,,,,florida,275417.0,111763.0,160328.0
saratoga,,,,,,new york,124694.0,66042.0,58048.0
sargent,,,,,,north dakota,2033.0,797.0,1235.0
sarpy,87089.0,23500.0,57763.0,0.269838900435187,0.6632640172696896,nebraska,99265.0,nan,49448.0
sarpy,87089.0,23500.0,57763.0,0.269838900435187,0.6632640172696896,nebraska,99239.0,41332.0,57907.0
sauk,,,,,,wisconsin,37177.0,18429.0,17895.0
saunders,11975.0,1997.0,9210.0,0.1667640918580376,0.7691022964509394,nebraska,13440.0,nan,8499.0
saunders,11975.0,1997.0,9210.0,0.1667640918580376,0.7691022964509394,nebraska,13321.0,3240.0,10081.0
sawyer,,,,,,wisconsin,11033.0,4621.0,6208.0
schenectady,,,,,,new york,67390.0,39001.0,27925.0
schleicher,1132.0,191.0,927.0,0.1687279151943463,0.818904593639576,texas,1098.0,205.0,872.0
schley,4482.0,879.0,3538.0,0.1961178045515395,0.7893797411869701,georgia,,,
schoharie,,,,,,new york,15215.0,5928.0,9203.0
schoolcraft,4672.0,1712.0,2905.0,0.3664383561643836,0.6217893835616438,michigan,4794.0,1629.0,3032.0
schuyler,3945.0,1283.0,2448.0,0.32522179974651455,0.620532319391635,illinois,,,
schuyler,,,,,,missouri,1900.0,327.0,1513.0
schuyler,,,,,,new york,9292.0,3815.0,5440.0
schuylkill,,,,,,pennsylvania,72840.0,22224.0,48553.0
scioto,,,,,,ohio,29733.0,8749.0,19950.0
scotland,,,,,,missouri,1871.0,347.0,1473.0
scotland,14461.0,6850.0,7066.0,0.47368785007952424,0.48862457644699536,north carolina,,,
scott,3525.0,,3017.0,,0.855886524822695,arkansas,,,
scott,2758.0,705.0,1930.0,0.2556200145032632,0.6997824510514866,illinois,,,
scott,,,,,,indiana,8676.0,2393.0,6042.0
scott,91606.0,45751.0,42941.0,0.49943235159269045,0.4687575049669236,iowa,,,
scott,2348.0,325.0,1918.0,0.13841567291311754,0.8168654173764907,kansas,,,
scott,28967.0,11248.0,16405.0,0.3883039320606207,0.5663341043256119,kentucky,,,
scott,86506.0,,44215.0,,0.5111206159110351,minnesota,88394.0,44408.0,41018.0
scott,10733.0,4649.0,5933.0,0.4331500978291251,0.5527811422714991,mississippi,9802.0,3680.0,6122.0
scott,,,,,,missouri,17246.0,3409.0,13486.0
scott,8352.0,843.0,7307.0,0.10093390804597702,0.8748802681992337,tennessee,9146.0,1062.0,7924.0
scott,10751.0,2191.0,8543.0,0.20379499581434285,0.7946237559296809,virginia,10810.0,2431.0,8359.0
scotts bluff,14815.0,3042.0,10820.0,0.2053324333445832,0.7303408707391158,nebraska,14935.0,nan,9407.0
scotts bluff,14815.0,3042.0,10820.0,0.2053324333445832,0.7303408707391158,nebraska,14901.0,3599.0,11302.0
screven,13004.0,5147.0,7702.0,0.3958012919101815,0.5922792986773301,georgia,,,
scurry,5796.0,805.0,4870.0,0.1388888888888889,0.8402346445824707,texas,5631.0,811.0,4683.0
searcy,3935.0,,3337.0,,0.8480304955527319,arkansas,,,
sebastian,46801.0,,31997.0,,0.6836819726074229,arkansas,,,
sedgwick,1447.0,320.0,1103.0,0.22114720110573602,0.7622667588113338,colorado,,,
sedgwick,222419.0,96205.0,115476.0,0.43253948628489475,0.5191822641051349,kansas,,,
seminole,,,,,,florida,250527.0,118325.0,127316.0
seminole,7581.0,2316.0,5124.0,0.30550059358923626,0.6759002770083102,georgia,,,
seminole,8322.0,2294.0,5726.0,0.27565489065128573,0.688055755827926,oklahoma,,,
seneca,,,,,,new york,14276.0,6592.0,7630.0
seneca,,,,,,ohio,24704.0,8403.0,15159.0
sequatchie,6915.0,1153.0,5598.0,0.16673897324656545,0.8095444685466378,tennessee,7678.0,1274.0,6243.0
sequoyah,15269.0,3327.0,11370.0,0.21789246185080882,0.7446460148012313,oklahoma,,,
sevier,5109.0,,4105.0,,0.803484047758857,arkansas,,,
sevier,42703.0,7934.0,33531.0,0.18579490902278528,0.7852141535723486,tennessee,43247.0,8394.0,34083.0
sevier,,,,,,utah,10819.0,938.0,9103.0
seward,5199.0,1824.0,3115.0,0.35083669936526257,0.599153683400654,kansas,,,
seward,8637.0,1464.0,6718.0,0.16950329975686002,0.7778163714252634,nebraska,9165.0,nan,5855.0
seward,8637.0,1464.0,6718.0,0.16950329975686002,0.7778163714252634,nebraska,9138.0,2157.0,6981.0
shackelford,1607.0,115.0,1475.0,0.0715619166148102,0.9178593652769135,texas,1713.0,173.0,1520.0
shannon,,,,,,missouri,3939.0,735.0,3088.0
sharkey,2181.0,1511.0,663.0,0.692801467216873,0.30398899587345257,mississippi,1785.0,1229.0,556.0
sharp,7412.0,,6092.0,,0.8219104155423638,arkansas,,,
shasta,,,,,,california,86460.0,25764.0,60696.0
shawano,,,,,,wisconsin,23298.0,7549.0,15052.0
shawnee,85650.0,43185.0,37861.0,0.5042031523642732,0.4420431990659661,kansas,,,
sheboygan,,,,,,wisconsin,66904.0,27552.0,37747.0
shelby,115268.0,36606.0,77836.0,0.3175729604053163,0.6752611305826421,alabama,,,
shelby,12165.0,2921.0,8698.0,0.24011508425811756,0.7150020550760379,illinois,,,
shelby,,,,,,indiana,18707.0,4465.0,13495.0
shelby,6694.0,1989.0,4489.0,0.297131759784882,0.6706005377950404,iowa,,,
shelby,23591.0,8332.0,14111.0,0.3531855368572761,0.5981518375651732,kentucky,,,
shelby,,,,,,missouri,3210.0,615.0,2534.0
shelby,,,,,,ohio,24630.0,4861.0,18925.0
shelby,373923.0,228280.0,135043.0,0.6105000227319528,0.36115189490884486,tennessee,318902.0,189844.0,120495.0
shelby,9992.0,2022.0,7868.0,0.2023618895116093,0.7874299439551641,texas,9876.0,1756.0,8022.0
shenandoah,23548.0,7313.0,16223.0,0.31055715984372345,0.6889332427382368,virginia,24101.0,7968.0,16097.0
sherburne,54447.0,,33145.0,,0.6087571399709809,minnesota,56606.0,21183.0,33341.0
sheridan,1435.0,173.0,1222.0,0.12055749128919861,0.8515679442508711,kansas,,,
sheridan,2024.0,668.0,1356.0,0.3300395256916996,0.6699604743083004,montana,1897.0,685.0,1159.0
sheridan,2541.0,290.0,2042.0,0.11412829594647776,0.80362062180244,nebraska,2456.0,nan,1889.0
sheridan,2541.0,290.0,2042.0,0.11412829594647776,0.80362062180244,nebraska,2442.0,319.0,2123.0
sheridan,,,,,,north dakota,749.0,162.0,581.0
sheridan,16546.0,3778.0,12287.0,0.22833313187477336,0.7425963979209477,wyoming,16154.0,3438.0,12580.0
sherman,2705.0,418.0,2132.0,0.1545286506469501,0.7881700554528651,kansas,,,
sherman,1608.0,247.0,1233.0,0.15360696517412936,0.7667910447761194,nebraska,1660.0,nan,1134.0
sherman,1608.0,247.0,1233.0,0.15360696517412936,0.7667910447761194,nebraska,1653.0,286.0,1367.0
sherman,1216.0,302.0,845.0,0.24835526315789475,0.6949013157894737,oregon,,,
sherman,985.0,88.0,888.0,0.08934010152284264,0.9015228426395939,texas,887.0,82.0,791.0
shiawassee,38725.0,15830.0,22110.0,0.40877985797288574,0.5709489993544222,michigan,40103.0,15476.0,23505.0
shoshone,5929.0,1747.0,3904.0,0.29465339854950245,0.658458424692191,idaho,,,
sibley,8302.0,,5391.0,,0.6493615996145508,minnesota,8406.0,3199.0,4949.0
sierra,,,,,,california,1727.0,617.0,1110.0
sierra,5910.0,2127.0,3653.0,0.3598984771573604,0.6181049069373943,new mexico,5822.0,2553.0,3269.0
silver bow,18824.0,12183.0,6641.0,0.6472056948576286,0.3527943051423714,montana,18418.0,11854.0,6232.0
simpson,8699.0,2976.0,5302.0,0.34210828830900103,0.6094953442924474,kentucky,,,
simpson,11822.0,4303.0,7381.0,0.3639824056843174,0.6243444425647099,mississippi,10945.0,3389.0,7556.0
sioux,18895.0,2828.0,15785.0,0.14966922466260915,0.835406192114316,iowa,,,
sioux,696.0,52.0,597.0,0.07471264367816093,0.8577586206896551,nebraska,672.0,nan,531.0
sioux,696.0,52.0,597.0,0.07471264367816093,0.8577586206896551,nebraska,672.0,60.0,612.0
sioux,,,,,,north dakota,948.0,665.0,281.0
siskiyou,,,,,,california,21040.0,8086.0,12954.0
skagit,,,,,,washington,64053.0,34472.0,29438.0
skamania,,,,,,washington,7081.0,3206.0,3855.0
slope,,,,,,north dakota,389.0,52.0,335.0
smith,2122.0,366.0,1668.0,0.17247879359095195,0.7860508953817154,kansas,,,
smith,8309.0,1977.0,6202.0,0.2379347695270189,0.7464195450716091,mississippi,7616.0,1458.0,6158.0
smith,8391.0,1493.0,6610.0,0.1779287331664879,0.7877487784531045,tennessee,8998.0,1575.0,7247.0
smith,99886.0,28385.0,69574.0,0.2841739583124762,0.6965340488156498,texas,103228.0,28971.0,72205.0
smyth,14001.0,3973.0,10013.0,0.28376544532533393,0.7151632026283837,virginia,14244.0,3885.0,10339.0
snohomish,,,,,,washington,406196.0,239059.0,166117.0
snyder,,,,,,pennsylvania,19947.0,5309.0,14211.0
socorro,7057.0,3518.0,3381.0,0.4985121156298711,0.4790987671815219,new mexico,7069.0,3704.0,3365.0
solano,,,,,,california,185564.0,113174.0,72390.0
somerset,27873.0,7355.0,17861.0,0.26387543500878985,0.6407993398629498,maine,27490.0,1735.0,12713.0
somerset,,,,,,maryland,9952.0,3368.0,5953.0
somerset,183823.0,105681.0,75622.0,0.5749062957301317,0.4113848647884106,new jersey,171516.0,95344.0,71652.0
somerset,,,,,,pennsylvania,40809.0,9057.0,30662.0
somervell,4920.0,712.0,4103.0,0.14471544715447154,0.8339430894308943,texas,5276.0,859.0,4298.0
sonoma,,,,,,california,244679.0,176139.0,68540.0
southampton,9615.0,4123.0,5492.0,0.4288091523660946,0.5711908476339054,virginia,9725.0,3914.0,5801.0
spalding,59477.0,22948.0,35387.0,0.3858298165677489,0.5949694840022194,georgia,,,
spartanburg,148651.0,54475.0,91594.0,0.3664623850495456,0.6161680715232323,south carolina,,,
spencer,,,,,,indiana,9964.0,2700.0,7051.0
spencer,11407.0,2827.0,8026.0,0.24783027965284474,0.7036030507583063,kentucky,,,
spink,3164.0,986.0,2178.0,0.3116308470290771,0.6883691529709229,south dakota,,,
spokane,,,,,,washington,277166.0,132644.0,143680.0
spotsylvania,74703.0,35485.0,39120.0,0.47501439031899656,0.5236737480422473,virginia,78644.0,37339.0,41199.0
st bernard,16859.0,5157.0,10893.0,0.30589002906459456,0.6461237321312059,louisiana,,,
st charles,27462.0,8261.0,18278.0,0.30081567256572717,0.6655742480518535,louisiana,,,
st clair,44551.0,8844.0,35426.0,0.19851406253507217,0.7951785594038293,alabama,,,
st clair,128967.0,66801.0,55898.0,0.517969713182442,0.4334287065683469,illinois,,,
st clair,90534.0,31846.0,56476.0,0.3517573508295226,0.6238098393973535,michigan,,,
st francis,6479.0,,3606.0,,0.5565673715079488,arkansas,,,
st helena,5809.0,2730.0,2722.0,0.4699604062661388,0.4685832329144431,louisiana,,,
st james,11882.0,5432.0,6061.0,0.45716209392358187,0.5100993098804915,louisiana,,,
st john the baptist,20295.0,11775.0,7743.0,0.5801921655580192,0.38152254249815226,louisiana,,,
st joseph,27581.0,8824.0,18018.0,0.31993038686051994,0.6532758058083463,michigan,,,
st landry,38917.0,14139.0,23347.0,0.363311663283398,0.5999177737235656,louisiana,,,
st louis,117135.0,,45016.0,,0.3843087036325607,minnesota,,,
st martin,25861.0,6939.0,17943.0,0.26831909052240827,0.6938246780866942,louisiana,,,
st mary,22203.0,6718.0,14509.0,0.3025717245417286,0.6534702517677792,louisiana,,,
st tammany,136953.0,31599.0,100748.0,0.23072879016889006,0.7356392338977605,louisiana,,,
st. charles,,,,,,missouri,223732.0,96924.0,121049.0
st. clair,,,,,,michigan,94432.0,31519.0,59992.0
st. clair,,,,,,missouri,4971.0,1071.0,3809.0
st. croix,,,,,,wisconsin,60029.0,23792.0,34844.0
st. francois,,,,,,missouri,28125.0,7896.0,19568.0
st. johns,,,,,,florida,195631.0,64516.0,128463.0
st. joseph,,,,,,indiana,110066.0,53253.0,54590.0
st. joseph,,,,,,michigan,28762.0,9195.0,18545.0
st. lawrence,,,,,,new york,41088.0,18804.0,22122.0
st. louis,,,,,,minnesota,117278.0,72294.0,41273.0
st. louis,,,,,,missouri,497756.0,306480.0,178006.0
st. lucie,,,,,,florida,182716.0,84650.0,95644.0
st. mary's,,,,,,maryland,58457.0,18426.0,37471.0
stafford,2026.0,380.0,1561.0,0.18756169792694966,0.7704837117472852,kansas,,,
stafford,78056.0,40566.0,37389.0,0.5197038023982782,0.47900225479143177,virginia,82507.0,42603.0,39764.0
stanislaus,,,,,,california,192201.0,85896.0,106305.0
stanley,1652.0,378.0,1274.0,0.2288135593220339,0.7711864406779662,south dakota,,,
stanly,33571.0,8045.0,23891.0,0.23964135712370796,0.7116558934794912,north carolina,,,
stanton,763.0,140.0,598.0,0.1834862385321101,0.783748361730013,kansas,,,
stanton,2920.0,374.0,2304.0,0.12808219178082192,0.7890410958904109,nebraska,3024.0,nan,2235.0
stanton,2920.0,374.0,2304.0,0.12808219178082192,0.7890410958904109,nebraska,3046.0,447.0,2599.0
stark,2827.0,843.0,1894.0,0.2981959674566678,0.6699681641315882,illinois,,,
stark,,,,,,north dakota,14843.0,2716.0,12074.0
stark,,,,,,ohio,178457.0,74054.0,97669.0
starke,,,,,,indiana,9590.0,2279.0,7035.0
starr,14705.0,8139.0,5825.0,0.5534852091125467,0.39612376742604555,texas,14182.0,6745.0,7081.0
statewide uocava,5771.0,4068.0,1089.0,0.704903829492289,0.1887021313463871,maine,,,
staunton city,12850.0,7289.0,5546.0,0.5672373540856032,0.4315953307392996,virginia,,,
ste. genevieve,,,,,,missouri,9586.0,2980.0,6410.0
stearns,83402.0,,47080.0,,0.5644948562384595,minnesota,84543.0,36587.0,45225.0
steele,20591.0,,11358.0,,0.5516002136855908,minnesota,20455.0,9089.0,10601.0
steele,,,,,,north dakota,1011.0,422.0,585.0
stephens,23406.0,4280.0,18665.0,0.1828590959583013,0.7974450995471246,georgia,,,
stephens,18977.0,3122.0,15216.0,0.16451493913684986,0.8018127206618538,oklahoma,,,
stephens,3735.0,374.0,3312.0,0.1001338688085676,0.8867469879518072,texas,3727.0,450.0,3216.0
stephenson,22251.0,9043.0,11954.0,0.40640870073255136,0.5372342816053212,illinois,,,
sterling,621.0,47.0,567.0,0.07568438003220612,0.9130434782608695,texas,624.0,56.0,553.0
steuben,,,,,,indiana,15735.0,4004.0,11345.0
steuben,,,,,,new york,43299.0,15377.0,27789.0
stevens,2007.0,270.0,1641.0,0.13452914798206278,0.8176382660687593,kansas,,,
stevens,5013.0,,2848.0,,0.5681228805106723,minnesota,5054.0,2266.0,2667.0
stevens,,,,,,washington,27504.0,8138.0,19270.0
stewart,3859.0,2237.0,1558.0,0.5796838559212231,0.4037315366675304,georgia,,,
stewart,5940.0,1075.0,4697.0,0.18097643097643099,0.7907407407407407,tennessee,6434.0,1100.0,5191.0
stillwater,5744.0,1374.0,4370.0,0.23920612813370473,0.7607938718662952,montana,5932.0,1352.0,4473.0
stoddard,,,,,,missouri,13414.0,1714.0,11434.0
stokes,25480.0,5611.0,18599.0,0.22021193092621663,0.7299450549450549,north carolina,,,
stone,5846.0,,4637.0,,0.7931919261033185,arkansas,,,
stone,7858.0,2051.0,5609.0,0.26100789004835834,0.7137948587426827,mississippi,7792.0,1510.0,6282.0
stone,,,,,,missouri,18934.0,3942.0,14661.0
stonewall,714.0,122.0,586.0,0.17086834733893558,0.8207282913165266,texas,712.0,120.0,581.0
storey,,,,,,nevada,3058.0,919.0,1964.0
story,50513.0,28216.0,20750.0,0.5585888781105854,0.4107853423871083,iowa,,,
strafford,72888.0,44415.0,26465.0,0.6093595653605531,0.3630913181868072,new hampshire,,,
stutsman,,,,,,north dakota,9958.0,3171.0,6771.0
sublette,5000.0,835.0,4004.0,0.167,0.8008,wyoming,4829.0,779.0,4007.0
suffolk,337240.0,266117.0,59594.0,0.7891027161665283,0.1767109476930376,massachusetts,291451.0,219769.0,70676.0
suffolk,,,,,,new york,709288.0,330783.0,375970.0
suffolk city,49275.0,29275.0,19955.0,0.5941146626078133,0.4049720953830543,virginia,,,
sullivan,,,,,,indiana,8122.0,2031.0,5898.0
sullivan,,,,,,missouri,2423.0,424.0,1956.0
sullivan,24152.0,13183.0,10299.0,0.5458347134812852,0.42642431268632,new hampshire,,,
sullivan,,,,,,new york,31288.0,14843.0,16282.0
sullivan,,,,,,pennsylvania,3715.0,1021.0,2612.0
sullivan,72591.0,15710.0,55506.0,0.21641801325233156,0.7646402446584287,tennessee,74816.0,15633.0,57917.0
sully,927.0,168.0,759.0,0.18122977346278318,0.8187702265372169,south dakota,,,
summers,5418.0,1467.0,3839.0,0.2707641196013289,0.7085640457733481,west virginia,5135.0,1267.0,3708.0
summit,18407.0,12175.0,5817.0,0.6614331504319009,0.3160210789373608,colorado,,,
summit,,,,,,ohio,266150.0,147661.0,109598.0
summit,,,,,,utah,25510.0,13282.0,11399.0
sumner,10912.0,2835.0,7458.0,0.25980571847507333,0.6834677419354839,kansas,,,
sumner,89151.0,23878.0,63031.0,0.26783771354219243,0.7070139426366502,tennessee,95675.0,27176.0,66461.0
sumter,6324.0,4705.0,1550.0,0.7439911448450348,0.24509803921568626,alabama,,,
sumter,,,,,,florida,104583.0,31273.0,72344.0
sumter,24000.0,12282.0,11365.0,0.51175,0.4735416666666667,georgia,,,
sumter,48960.0,27791.0,20524.0,0.5676266339869281,0.41919934640522877,south carolina,,,
sunflower,9685.0,7020.0,2623.0,0.7248322147651006,0.2708311822405782,mississippi,7733.0,4659.0,3074.0
surry,36303.0,9267.0,25475.0,0.25526815965622673,0.7017326391758257,north carolina,,,
surry,4400.0,2439.0,1958.0,0.5543181818181818,0.445,virginia,4341.0,2232.0,2100.0
susquehanna,,,,,,pennsylvania,22216.0,6128.0,15547.0
sussex,126498.0,56137.0,67402.0,0.4437777672374267,0.5328305585859064,delaware,144333.0,62934.0,76120.0
sussex,86329.0,33919.0,49885.0,0.39290389092888833,0.5778475367489488,new jersey,82409.0,29949.0,49731.0
sussex,5075.0,2924.0,2146.0,0.5761576354679803,0.4228571428571429,virginia,4836.0,2605.0,2226.0
sutter,,,,,,california,38095.0,12979.0,25116.0
sutton,1529.0,305.0,1204.0,0.19947678221059517,0.7874427730542839,texas,1389.0,239.0,1129.0
suwannee,,,,,,florida,21657.0,4073.0,17123.0
swain,6971.0,2696.0,3846.0,0.3867450867881222,0.5517142447281596,north carolina,,,
sweet grass,2459.0,625.0,1834.0,0.2541683611224075,0.7458316388775925,montana,2402.0,665.0,1685.0
sweetwater,16698.0,3877.0,12351.0,0.23218349502934482,0.7396694214876033,wyoming,16351.0,3550.0,12724.0
swift,5148.0,,3020.0,,0.5866355866355867,minnesota,4971.0,2164.0,2667.0
swisher,2318.0,464.0,1795.0,0.2001725625539258,0.774374460742019,texas,2233.0,440.0,1744.0
switzerland,,,,,,indiana,4143.0,914.0,3156.0
talbot,6902.0,4029.0,2766.0,0.583743842364532,0.40075340481019994,georgia,,,
talbot,,,,,,maryland,22779.0,8778.0,13393.0
taliaferro,1786.0,1042.0,715.0,0.5834266517357223,0.40033594624860025,georgia,,,
talladega,35779.0,13855.0,21726.0,0.3872383241566282,0.6072277034014366,alabama,,,
tallahatchie,5689.0,3316.0,2309.0,0.5828792406398312,0.4058709790824398,mississippi,5024.0,2546.0,2478.0
tallapoosa,21067.0,6255.0,14668.0,0.296909859021218,0.6962548060948403,alabama,,,
tama,8970.0,3588.0,5090.0,0.4,0.5674470457079153,iowa,,,
taney,,,,,,missouri,26418.0,5608.0,20159.0
tangipahoa,55831.0,15921.0,37283.0,0.2851641561139869,0.6677831312353352,louisiana,,,
taos,17035.0,12978.0,3779.0,0.761843263868506,0.22183739360140886,new mexico,16306.0,12457.0,3849.0
tarrant,828098.0,382408.0,423117.0,0.4617907542344022,0.5109503947600404,texas,821473.0,401742.0,399927.0
tate,13021.0,4694.0,8071.0,0.3604945856693034,0.6198448659857154,mississippi,12723.0,3498.0,9225.0
tattnall,16028.0,3913.0,11790.0,0.24413526328924381,0.735587721487397,georgia,,,
taylor,,,,,,florida,9893.0,1816.0,7914.0
taylor,7561.0,2656.0,4768.0,0.35127628620552837,0.6306044174051052,georgia,,,
taylor,3210.0,762.0,2337.0,0.23738317757009345,0.72803738317757,iowa,,,
taylor,12496.0,3277.0,8637.0,0.2622439180537772,0.6911811779769527,kentucky,,,
taylor,54479.0,13074.0,39887.0,0.23998237853117715,0.7321536738926926,texas,55252.0,14479.0,39509.0
taylor,7305.0,1582.0,5402.0,0.2165639972621492,0.7394934976043805,west virginia,7199.0,1518.0,5344.0
taylor,,,,,,wisconsin,11122.0,2943.0,7892.0
tazewell,69677.0,25380.0,40429.0,0.36425219225856453,0.5802345106706661,illinois,,,
tazewell,19567.0,4504.0,15033.0,0.2301834721725354,0.7682833341851075,virginia,19079.0,4952.0,14096.0
tehama,,,,,,california,25508.0,7041.0,18467.0
telfair,8444.0,2887.0,5441.0,0.34189957366177165,0.6443628612032212,georgia,,,
teller,16765.0,5039.0,11307.0,0.3005666567253206,0.6744407992842231,colorado,,,
tensas,2404.0,1065.0,1242.0,0.4430116472545757,0.5166389351081531,louisiana,,,
terrebonne,44421.0,8998.0,33646.0,0.20256185137660115,0.7574345467233966,louisiana,,,
terrell,8723.0,4551.0,4040.0,0.5217241774618824,0.4631434139630861,georgia,,,
terrell,448.0,116.0,324.0,0.25892857142857145,0.7232142857142857,texas,400.0,92.0,301.0
terry,3524.0,714.0,2731.0,0.2026106696935301,0.7749716231555052,texas,3347.0,609.0,2663.0
teton,6310.0,3251.0,2837.0,0.5152139461172741,0.44960380348652934,idaho,,,
teton,3706.0,1165.0,2541.0,0.3143550998381004,0.6856449001618996,montana,3606.0,1216.0,2323.0
teton,14787.0,9030.0,5370.0,0.6106715358084804,0.3631568269425847,wyoming,13059.0,7885.0,5083.0
texas,,,,,,missouri,11448.0,1884.0,9324.0
texas,5505.0,853.0,4368.0,0.15495004541326068,0.7934604904632152,oklahoma,,,
thayer,2851.0,372.0,2356.0,0.13048053314626448,0.8263767099263416,nebraska,2852.0,nan,2013.0
thayer,2851.0,372.0,2356.0,0.13048053314626448,0.8263767099263416,nebraska,2836.0,452.0,2384.0
thomas,42853.0,16188.0,25774.0,0.37775651646325814,0.6014514736424521,georgia,,,
thomas,3799.0,688.0,2965.0,0.18110028954988155,0.7804685443537773,kansas,,,
thomas,390.0,40.0,329.0,0.10256410256410256,0.8435897435897436,nebraska,381.0,nan,300.0
thomas,390.0,40.0,329.0,0.10256410256410256,0.8435897435897436,nebraska,387.0,41.0,346.0
throckmorton,874.0,76.0,788.0,0.08695652173913043,0.9016018306636155,texas,890.0,80.0,801.0
thurston,2177.0,885.0,1218.0,0.40652273771244835,0.5594855305466238,nebraska,2043.0,nan,951.0
thurston,2177.0,885.0,1218.0,0.40652273771244835,0.5594855305466238,nebraska,2059.0,825.0,1234.0
thurston,,,,,,washington,160344.0,96086.0,63796.0
tift,32062.0,10014.0,21462.0,0.3123323560601335,0.6693905557981411,georgia,,,
tillamook,17042.0,8326.0,7768.0,0.48855768102335406,0.45581504518249033,oregon,,,
tillman,2702.0,541.0,2077.0,0.20022205773501112,0.7686898593634345,oklahoma,,,
tioga,,,,,,new york,23824.0,9717.0,14016.0
tioga,,,,,,pennsylvania,21432.0,5066.0,15778.0
tippah,10034.0,2432.0,7394.0,0.24237592186565676,0.7368945585010963,mississippi,9477.0,1550.0,7927.0
tippecanoe,,,,,,indiana,63669.0,30091.0,31699.0
tipton,,,,,,indiana,7569.0,1675.0,5617.0
tipton,26047.0,5784.0,19554.0,0.22206012208699658,0.7507198525741928,tennessee,26000.0,5836.0,19625.0
tishomingo,9066.0,1594.0,7216.0,0.17582175159938232,0.7959408780057358,mississippi,8862.0,1038.0,7824.0
titus,10376.0,2748.0,7426.0,0.2648419429452583,0.7156900539707016,texas,10128.0,2386.0,7545.0
todd,5332.0,1460.0,3565.0,0.2738184546136534,0.6686046511627907,kentucky,,,
