ufips,name,cbsa,cbsaname,cbsa_weight,wrluri08
54450.0,"Park City, KS",48620,"Kingman County, KS",0.07975965100008231,-1.2117192
70800.0,"Tonganoxie City, KS",28140,"Linn County, KS",0.002772163334075151,-0.83014804
32825.0,"Holton City, KS",45820,"Wabaunsee County, KS",0.026668257376918796,-1.1125977
15200.0,"Concordia City, KS", , ,0.004969884102720216,-1.8824484
34300.0,"Iola City, KS", , ,0.005481310748222401,-1.8202353
14600.0,"Coffeyville City, KS",17700,"Montgomery County, KS",1.0,-1.6768293
3300.0,"Augusta City, KS",48620,"Kingman County, KS",0.11555134853348697,-1.0322976
68200.0,"Sterling City, KS", , ,0.0022979408119332884,-1.3012509
76475.0,"Wellington City, KS",48620,"Kingman County, KS",0.11862430378357615,-0.53723913
17800.0,"Derby City, KS",48620,"Kingman County, KS",0.24428622383186546,-1.2590147
43950.0,"McPherson City, KS",32700,"McPherson County, KS",0.8056872037914692,-1.0987209
60825.0,"Roeland Park City, KS",28140,"Linn County, KS",0.00692735976847152,-2.0033288
43525.0,"Lyons City, KS", , ,0.0032459936071669313,-1.7948493
45050.0,"Marysville City, KS", , ,0.002845028158907565,-1.5166125
21275.0,"Emporia City, KS",21380,"Lyon County, KS",1.0,-0.32955784
39075.0,"Leawood City, KS",28140,"Linn County, KS",0.028103720369201755,-0.12044885
41375.0,"Lindsborg City, KS",32700,"McPherson County, KS",0.1943127962085308,-1.2180083
47225.0,"City of Mission, KS",28140,"Linn County, KS",0.009884469483339075,-1.2973098
57575.0,"Prairie Village, KS",28140,"Linn County, KS",0.022429321521153497,-1.4304118
25325.0,"Garden City, KS",23780,"Garden City, KS",1.0,-0.083888024
33425.0,"Hugoton City, KS", , ,0.003225119050207658,-0.76317483
75325.0,"Wamego City, KS",31740,"Manhattan, KS",0.08651710577256148,-0.66400677
9400.0,"Burlington City, KS", , ,0.002426667246515471,-1.1427959
125.0,"Abilene City, KS", , ,0.005690926091021766,-1.4161055
42875.0,"Louisburg City, KS",28140,"Linn County, KS",0.0026177026204463306,0.12775482
26875.0,"Goodland City, KS", , ,0.004303637826436757,-1.8783554
38650.0,"Lansing City, KS",28140,"Linn County, KS",0.009347921741260014,-0.66362655
71000.0,"Topeka City, KS",45820,"Wabaunsee County, KS",0.9733317426230812,-0.9388171
2300.0,"Arkansas City, KS",49060,49060,1.0,-1.5183572
18442.0,"Crestview Hills City, KY",17140,"Campbell County, KY",0.004968612950382664,-0.21599117
23932.0,"Edgewood City, KY",17140,"Campbell County, KY",0.016166480350847022,0.34453583
67512.0,"Russellville City, KY", , ,0.006218008654243406,-0.36178815
28612.0,"City of Fortwright, KY",17140,"Campbell County, KY",0.009770401582251268,-0.46895745
83406.0,"Williamstown City, KY",17140,"Campbell County, KY",0.0055499183076790784,-0.37930888
58836.0,"Paducah City, KY",37140,"Paducah, KY-IL",1.0,-1.1899769
72660.0,"SpringfieldCity, KY", , ,0.0022909826262801974,
35866.0,"Henderson City, KY",21780,"Warrick County, IN",0.1715885085283369,-1.348683
24274.0,"Elizabethtown City, KY",21060,"Meade County, KY",0.5065276498213603,-1.1050341
50034.0,"Marion City, KY", , ,0.002779795168409837,0.16703902
70086.0,"Shepherdsville City, KY",31140,"Trimble County, KY",0.14965253461186231,-0.05132235
12160.0,"Campbellsville City, KY",15820,"Taylor County, KY",1.0,-1.046609
54084.0,"Mount Sterling City, KY",34460,"Menifee County, KY",1.0,-0.95300925
63912.0,"Radcliff City, KY",21060,"Meade County, KY",0.49347235017863966,-0.02404488
39646.0,"Irvine City, KY", , ,0.0024727652264671988,-1.1837598
25300.0,"Erlanger City, KY",17140,"Campbell County, KY",0.028680024077736694,-0.86935335
49368.0,"Madisonville, KY",31580,"Hopkins County, KY",1.0,-1.1546984
24778.0,"Elsmere City, KY",17140,"Campbell County, KY",0.013997764210164245,-1.1845725
83550.0,"Wilmore County, KY",30460,"Scott County, KY",0.1352341692431009,0.64746517
30700.0,"Georgetown City, KY",30460,"Scott County, KY",0.4140616054047864,0.07626705
8902.0,"Bowling Green City, KY",14540,"Allen County, KY",1.0,-0.42506102
36604.0,"Highland Heights, KY",17140,"Campbell County, KY",0.011271820448877805,-1.0200684
56136.0,"Nicholasville City, KY",30460,"Scott County, KY",0.4507042253521127,0.12158555
16750.0,"Columbia City, KY", , ,0.0034912696514383876,-1.059205
54642.0,"Murray City, KY",34660,"Calloway County, KY",1.0,-1.1557761
36982.0,"Hillview City, KY",31140,"Trimble County, KY",0.12636247732945466,-0.12473072
53130.0,"Monticello City, KY", , ,0.005202113548892127,
20350.0,"Dayton City, KY",17140,"Campbell County, KY",0.010260555507782269,-1.042045
44344.0,"Lebanon City, KY", , ,0.004973363195546761,-0.77451783
50898.0,"Mayfield City, KY",32460,"Graves County, KY",1.0,-0.69180447
80815.0,"Westlake City, LA",29340,"Cameron Parish, LA",0.06107948969578018,-0.9815728
2655.0,"Arcadia Town, LA", , ,0.0026449803213811998,-2.0616004
70805.0,"Slidell, LA",35380,"St. Charles Parish, LA",0.26706647819398827,-0.8996486
975.0,"Alexandria City, LA",10780,"Grant Parish, LA",1.0,-1.6766891
29850.0,"Gonzales City, LA",12940,"Baton Rouge, LA",0.30783166635214193,-0.4186423
30515.0,"Grambling Village, LA",40820,"Lincoln Parish, LA",0.5452538631346578,-0.7503711
4685.0,"Bastrop City, LA",12820,"Morehouse Parish, LA",1.0,
60880.0,"Plaquemine Town, LA",12940,"Baton Rouge, LA",0.26661634270617096,-0.7472008
41155.0,"Lake Charles City, LA",29340,"Cameron Parish, LA",0.9389205103042199,-1.190585
63645.0,"Rayne City, LA",18940,18940,0.30732741581916845,-1.5227728
39475.0,"Kenner City, LA",35380,"St. Charles Parish, LA",0.7329335218060117,-1.7906164
80955.0,"West Monroe City, LA",33740,"Union Parish, LA",0.19967750199677503,-1.1464626
1885.0,"Amite Town, LA",25220,"Tangipahoa Parish, LA",1.0,-1.4414154
38670.0,"Jonesboro Town, LA",40820,"Lincoln Parish, LA",0.45474613686534215,-1.1507083
51410.0,"Monroe City, LA",33740,"Union Parish, LA",0.800322498003225,-0.45984793
41050.0,"Lake Arthur Town, LA",27660,"Jefferson Davis Parish, LA",1.0,-2.1523154
83405.0,"Zachary City, LA",12940,"Baton Rouge, LA",0.4255519909416871,-1.207598
24565.0,"Eunice City, LA",18940,18940,0.010565278326804902,-0.032171536
24565.0,"Eunice City, LA",36660,"St. Landry Parish, LA",1.0,-0.032171536
35870.0,"Homer Town, LA", , ,0.0032947009067385677,1.0063483
15465.0,"Church Point Town, LA",18940,18940,0.17091314191253099,
18650.0,"Crowley City, LA",18940,18940,0.5111941639414956,-1.5291114
77255.0,"Weston Town, MA",,,,1.3379402
68645.0,"Swampscott Town, MA",,,,-0.7376577
9840.0,"Burlington Town, MA",,,,-0.43804577
80405.0,"Winchendon Town, MA",,,,2.3273404
39625.0,"Maynard Town, MA",,,,1.8416953
52420.0,"Paxton Town, MA",,,,3.3955853
765.0,"Agawam Town, MA",44140,"Springfield, MA",0.07846504703330527,0.18586746
73440.0,"Watertown, MA",14460,"Essex County, MA",0.027006824164172934,0.101835884
73895.0,"Webster, MA",,,,1.3169487
23105.0,"Falmouth Town, MA",,,,3.262847
7000.0,"Boston City, MA",14460,"Essex County, MA",0.4823509184170559,0.5725495
1605.0,"Arlington Town, MA",,,,0.6050658
12715.0,"Charlton Town, MA",,,,1.8835645
45000.0,"New Bedford City, MA",39300,"Newport County, RI",0.19961086015233506,0.19106945
56165.0,"Reading Town, MA",14460,"Essex County, MA",0.019410591987031222,0.9305846
19645.0,"East Longmeadow Town, MA",,,,
37175.0,"Ludlow Town, MA",,,,1.2536368
63165.0,"Southborough Town, MA",,,,4.2185936
4825.0,"Belchertown, MA",,,,2.431832
19330.0,"Easthampton City, MA",44140,"Springfield, MA",0.04459103049497884,0.4212668
74175.0,"Wellesley Town, MA",,,,0.75374275
39100.0,"Mashpee, MA",,,,4.7960567
29020.0,"Harwich Town, MA",,,,3.781867
55745.0,"Quincy, MA",14460,"Essex County, MA",0.07206923231223314,
64145.0,"South Hadley Town, MA",,,,0.62059224
11000.0,"Cambridge City, MA",14460,"Essex County, MA",0.08298298257320523,0.6045476
63270.0,"Southbridge Town, MA",,,,1.0144222
68610.0,"Sutton Town, MA",,,,2.4149878
78865.0,"Weymouth Town, MA",,,,0.3220906
555.0,"Adams Town, MA",,,,-0.60347074
22130.0,"Fairhaven Town, MA",,,,1.8275533
24820.0,"Foxborough Town, MA",,,,1.9093742
3600.0,"Barnstable Town, MA",12700,"Barnstable County, MA",1.0,4.335263
68400.0,"Sunderland Town, MA",,,,1.8263088
43790.0,"Nantucket Town, MA",,,,3.1946862
380.0,"Acton Town, MA",,,,1.9180176
56375.0,"Rehoboth Town, MA",,,,3.687764
30210.0,"Hingham Town, MA",,,,2.4255981
1465.0,"Andover Town, MA",,,,2.058914
41165.0,"Milford, MA",,,,0.8870143
3740.0,"Barre Town, MA",,,,2.3636181
76030.0,"Westfield City, MA",44140,"Springfield, MA",0.11172013092377092,0.5156641
27900.0,"Hamilton, MA",,,,2.9433148
26150.0,"Gloucester City, MA",14460,"Essex County, MA",0.024785593522161135,0.84824413
35215.0,"Lexington Town, MA",,,,0.9054369
68050.0,"Stow, MA",,,,4.0562325
30840.0,"Holyoke City, MA",44140,"Springfield, MA",0.11106774245710685,0.32760757
34165.0,"Lancaster, Ma",,,,1.7262486
44105.0,"Needham Town, MA",,,,0.64516366
5595.0,"Beverly City, MA",14460,"Essex County, MA",0.03263645258086041,1.514265
50390.0,"Oak Buffs Town, MA",,,,2.0250158
79985.0,"Williamstown Town, MA",,,,2.4550037
38855.0,"Marshfield Town, MA",,,,3.4880557
31085.0,"Hopkinton Town, MA",,,,2.3758204
80230.0,"Wilmington Town, MA",,,,2.415144
77010.0,"Westminster, MA",,,,2.1519969
16530.0,"Dedham, Ma",14460,"Essex County, MA",0.019210820414362267,1.8711581
5070.0,"Belmont, MA",,,,1.179772
67000.0,"Springfield City, MA",44140,"Springfield, MA",0.42400231960343704,-0.20839055
30700.0,"Holliston Town, MA",,,,1.7616551
13135.0,"Chelmsford Town, MA",,,,1.2593304
42145.0,"Monson Town, MA",,,,1.6750753
13660.0,"Chicopee City, MA",44140,"Springfield, MA",0.1523717387546629,-0.7058101
31540.0,"Hudson Town, MA",,,,2.4369001
13205.0,"Chelsea City, MA",14460,"Essex County, MA",0.028721257250930287,-0.09465997
61380.0,"Sherborn, MA",,,,2.5049388
52805.0,"Pepperell Town, MA",,,,2.6232185
70150.0,"Topsfield Town, MA",,,,2.3506033
39765.0,"Medfield Town, MA",,,,2.740727
42285.0,"Montague Town, MA",,,,-0.15526071
60645.0,"Seekonk City, MA",,,,0.8819224
77885.0,"West Springfield Town, MA",44140,"Springfield, MA",0.07778199073273818,-0.7304613
52105.0,"Town of Palmer, MA",,,,0.6391697
62535.0,"Somerville City, MA",14460,"Essex County, MA",0.06343402421002214,0.01509905
27025.0,"Greenfield Town, MA",,,,0.6053824
32310.0,"Ipswich Town, MA",,,,3.0220444
39835.0,"Medford City, MA",14460,"Essex County, MA",0.04565681045034571,-0.5010809
52490.0,"Peabody City, MA",14460,"Essex County, MA",0.03940494270895165,0.861529
37995.0,"Manchester, MA",,,,1.6445003
170.0,"Abington Town, MA",,,,2.2168846
15060.0,"Concord Town, MA",,,,2.6802146
4000.0,"Baltimore City, MD",12580,"Baltimore County, MD",0.9434252581128423,-0.48729417
83100.0,"Westminster City, MD",12580,"Baltimore County, MD",0.024240729525559186,1.2414445
76550.0,"Skyesville Town, MD",12580,"Baltimore County, MD",0.00608082851107357,1.4113145
36500.0,"Town of Hampstead, MD",12580,"Baltimore County, MD",0.007331187101747025,2.9532104
24475.0,"Easton Town, MD",20660,"Talbot County, MD",1.0,0.2947824
16225.0,"Chestertown Town, MD", , ,0.00412794363869621,0.74811834
45900.0,"Laurel City, MD",47900,"Calvert County, MD",0.028788226250073917,-0.22922689
12400.0,"Cambridge City, MD",15700,"Dorchester County, MD",1.0,1.2250971
9500.0,"Brentwood Town, MD",47900,"Calvert County, MD",0.004101889551864239,-0.24017535
34775.0,"Greenbelt City, MD",47900,"Calvert County, MD",0.030945900922925148,
41500.0,"Indian Head Town, MD",47900,"Calvert County, MD",0.0049355365845567606,0.033355743
76650.0,"Takoma Park City, MD",47900,"Calvert County, MD",0.024950276848698834,
36075.0,"Hagerstown City, MD",25180,"Hagerstown-Martinsburg, MD-WV",1.0,0.33264944
56450.0,"North East Town, MD",37980,"Montgomery County, PA",0.0015935051691255313,0.18675259
5550.0,"Bel Air Town, MD",12580,"Baltimore County, MD",0.014604420155258896,0.30543777
8775.0,"Bowie City, MD",47900,"Calvert County, MD",0.07250277281387604,1.9113783
25800.0,"Elkton Town, MD",37980,"Montgomery County, PA",0.006934342106260499,1.2598462
61150.0,"Perryville Town, MD",37980,"Montgomery County, PA",0.002140999261261965,1.1861165
53875.0,"Mouth Airy Town, MD",12580,"Baltimore County, MD",0.004317576593518999,1.6360421
53875.0,"Mouth Airy Town, MD",47900,"Calvert County, MD",0.004968709390355945,1.6360421
28725.0,"Forest Heights City, MD",47900,"Calvert County, MD",0.0037283349126473486,0.5105321
10565.0,"Caribou City, ME", , ,0.0072295548935615035,-0.64921623
30795.0,"Hampden Town, ME",,,,0.59063256
55225.0,"Old Town City, ME",12620,"Penobscot County, ME",1.0,-0.45712298
26910.0,"Fryeburg Town, ME",,,,0.02374501
24320.0,"Fairfield Town, ME",,,,-0.88391507
60545.0,"Portland City, ME",38860,"Portland-South Portland, ME",0.5437687782996911,0.11057204
48820.0,"New Gloucester Town, ME",,,,1.1711276
2060.0,"Auburn City, ME",30340,"Androscoggin County, ME",0.39398570288489293,0.091890216
65760.0,"Sanford Town, ME",,,,0.62353235
40770.0,"Livermore Falls Town, ME",,,,
45810.0,"Millinocket Town, ME",,,,-1.1092794
49065.0,"Newport Town, ME",,,,-0.035384867
76960.0,"Topsham Town, ME",,,,1.4158031
85850.0,"Wilton Town, ME",,,,0.22175483
76365.0,"Town of Thomaston, ME",,,,1.4540395
27645.0,"Glenburn Town, ME",,,,0.46644428
4860.0,"Biddeford City, ME",38860,"Portland-South Portland, ME",0.17724175870678346,-0.43282458
17530.0,"Dexter Town, ME",,,,-0.47818187
82105.0,"Westbrook City, ME",38860,"Portland-South Portland, ME",0.13661715543142483,0.012930331
77800.0,"Town of Turner, ME",,,,1.425978
63660.0,"Rockport Town, ME",,,,1.8570005
68910.0,"Skowhegan Town, ME",,,,0.80814254
38740.0,"Lewiston City, ME",30340,"Androscoggin County, ME",0.606014297115107,-0.046913516
49835.0,"Norridgewick Town, ME",,,,1.2678136
42520.0,"Madawaska Town, ME",,,,0.40596408
4720.0,"Berwick Town, ME",,,,
31390.0,"Harpswell Town, ME",,,,1.2056608
9410.0,"Buxton Town, ME",,,,2.41124
22955.0,"Eliot Town, ME",,,,2.146299
87985.0,"Town of York, ME",,,,2.4549897
23200.0,"Ellsworth City, ME", , ,0.005615255822044402,0.4225264
28870.0,"Gray Town, ME",,,,0.6009748
36535.0,"Kennebunk Town, ME",,,,2.2230568
63590.0,"Rockland City, ME",40500,40500,1.0,-0.1484472
33490.0,"Holden Town, ME",,,,1.3025151
66635.0,"Searsport Town, ME",,,,-1.0200528
78745.0,"Vassalboro Town, ME",,,,0.7087949
10180.0,"Cape Elizabeth Town, ME",,,,1.4440038
42660.0,"Madison Town, ME",,,,-0.30564538
79550.0,"Waldoboro Town, ME",,,,0.86549085
2865.0,"Bar Harbor Town, ME",,,,1.5151271
26525.0,"Freeport Town, ME",,,,1.4732914
24775.0,"Farmington Town, ME",,,,0.9325405
40035.0,"Lisbon Town, ME",,,,-0.009164725
64675.0,"Saco City, ME",38860,"Portland-South Portland, ME",0.14237230756210062,1.095348
29255.0,"Greene Town, ME",,,,1.8326396
22000.0,"Detroit City, MI",19820,"Lapeer County, MI",0.42514727328227353,-0.09643711
49000.0,"Livonia City, MI",19820,"Lapeer County, MI",0.04493617226672363,0.5639209
11400.0,"Buchanan City, MI",35660,"Berrien County, MI",0.34751299183370454,-0.06164404
8160.0,"Beverly Hills, MI",19820,"Lapeer County, MI",0.004664566412529659,-0.9060513
81840.0,"Vassar City, MI", , ,0.0024553697623344714,0.25731394
37120.0,"Hastings City, MI",24340,"Montcalm County, MI",0.018869981967797357,0.23649941
36280.0,"Hamtramck City, MI",19820,"Lapeer County, MI",0.010268571226816273,-1.1641216
35480.0,"Grosse Pointe City, MI",19820,"Lapeer County, MI",0.002534070284472853,0.031112626
74980.0,"South Haven City, MI",10880,10880,0.0006640106241699867,-0.04831082
74980.0,"South Haven City, MI",28020,"Van Buren County, MI",0.06101657781348134,-0.04831082
8300.0,"Big Rapids City, MI",13660,"Mecosta County, MI",1.0,-0.38744968
70760.0,"Saint Clair Shores City, MI",19820,"Lapeer County, MI",0.028199241387848174,-0.6863279
53920.0,"Milan City, MI",11460,"Washtenaw County, MI",0.024495896038298316,-0.31472695
53920.0,"Milan City, MI",33780,"Monroe County, MI",1.0,-0.31472695
36700.0,"Harper Woods City, MI",19820,"Lapeer County, MI",0.006370482863293835,-0.7950455
65080.0,"Plymouth Township, MI",,,,-0.02786525
10640.0,"Brighton Township, MI",,,,0.8277488
50720.0,"Manistee City, MI", , ,0.00572832633890713,-0.20705952
74900.0,"Southfield City, MI",19820,"Lapeer County, MI",0.03499251622453025,0.49613702
71740.0,"Sault Sainte Marie City, MI",42300,"Chippewa County, MI",1.0,-0.7018146
53780.0,"Midland City, MI",13020,"Bay County, MI",1.0,0.6578984
53780.0,"Midland City, MI",33220,"Midland County, MI",1.0,0.6578984
47820.0,"Linden City, MI",22420,"Genesee County, MI",0.17655044739278,-0.90036327
3000.0,"Ann Arbor City, MI",11460,"Washtenaw County, MI",0.9112952854391279,2.788169
46040.0,"Lapeer City, MI",19820,"Lapeer County, MI",0.004054512455156565,0.12368253
84240.0,"Waterford Township, MI",,,,0.28936017
70540.0,"Saginaw Charter Township, MI",,,,-0.47323707
39540.0,"Howell, MI",19820,"Lapeer County, MI",0.004126020611332166,
82960.0,"Walker City, MI",24340,"Montcalm County, MI",0.05809135252158279,-0.008784844
27960.0,"Ferrysburg City, MI",26100,26100,0.07495069033530571,-0.08797237
61940.0,"Owosso City, MI",37020,"Shiawassee County, MI",0.68237286663482,-1.0042018
75820.0,"Spring Lake Village, MI",26100,26100,0.06198224852071006,-0.85519207
81280.0,"Union Township, MI",,,,-0.58252025
31860.0,"Genoa Township, MI",,,,1.133807
59000.0,"Northville Township, MI",,,,1.2675248
64660.0,"Plainfield Township, MI",,,,0.85314274
30200.0,"Frankenmuth City, MI",40980,"Saginaw County, MI",0.07260230802707204,-0.28173193
71140.0,"Saline City, MI",11460,"Washtenaw County, MI",0.06420881852257379,-0.2725331
79000.0,"Taylor City, MI",19820,"Lapeer County, MI",0.029438120193590454,0.11288719
70520.0,"Saginaw City, MI",40980,"Saginaw County, MI",0.927397691972928,0.117969975
46000.0,"Lansing City, MI",29620,"Clinton County, MI",0.6867512942017456,-0.7604031
51940.0,"Marshall City, MI",12980,"Calhoun County, MI",0.5897375079063883,0.48056224
1840.0,"Alpine Township, MI",,,,0.24835089
69420.0,"Romulus City, MI",19820,"Lapeer County, MI",0.010269912004744567,1.1719253
38640.0,"Holland, MI",10880,10880,0.5977755644090306,-0.44510788
38640.0,"Holland, MI",26100,26100,0.6865384615384615,-0.44510788
74960.0,"Southgate City, MI",19820,"Lapeer County, MI",0.01346856121567441,0.67316675
42820.0,"Kentwood City, MI",24340,"Montcalm County, MI",0.12036096320685968,0.31126913
22880.0,"City of Dowagiac, MI",43780,"Cass County, MI",0.03830073585763865,-0.09838359
42160.0,"Kalamazoo City, MI",28020,"Van Buren County, MI",0.9389834221865186,-0.69640714
42460.0,"Keego Harbor City, MI",19820,"Lapeer County, MI",0.0012375380278139912,-0.058511768
8640.0,"Birmingham City, MI",19820,"Lapeer County, MI",0.008621649004896969,0.7086737
35580.0,"Grosse Point Woods City, MI",19820,"Lapeer County, MI",0.007633495671745385,0.19572756
39800.0,"City of Hudsonville, MI",26100,26100,0.1765285996055227,-0.6742623
88940.0,"Wyoming City, MI",24340,"Montcalm County, MI",0.1844923057282829,0.16005692
84000.0,"Warren, MI",19820,"Lapeer County, MI",0.06178617541755177,-0.6855847
77700.0,"Swartz Creek City, MI",22420,"Genesee County, MI",0.3148410984264116,0.007529538
69800.0,"Roseville City, MI",19820,"Lapeer County, MI",0.021510100303596815,0.23148482
80700.0,"City of Troy, MI",19820,"Lapeer County, MI",0.0361826800988779,0.49293372
65860.0,"Portland City, MI",24340,"Montcalm County, MI",0.010077288467369161,-0.5091826
81540.0,"Utica City, MI",19820,"Lapeer County, MI",0.00204558019259828,-0.38435626
76460.0,"Sterling Heights, MI",19820,"Lapeer County, MI",0.05562932317083254,0.46180478
56360.0,"Muskegon Heights City, MI",34740,"Muskegon County, MI",1.0,-0.5222111
75700.0,"Springfield City, MI",12980,"Calhoun County, MI",0.41026249209361165,0.15252528
80340.0,"Traverse City, MI",45900,"Grand Traverse County, MI",1.0,-0.061259795
88140.0,"Wixom City, MI",19820,"Lapeer County, MI",0.005927579220981208,0.785171
17020.0,"Coldwater City, MI",17740,"Branch County, MI",1.0,0.13281158
34000.0,"Grand Rapids City, MI",24340,"Montcalm County, MI",0.5260722245567748,-0.63956344
